t, , ,z,3, , ,v,3, , ,z,5, , ,v,5, , ,P
0.84	0.0427468	0.069239	0.00860287	0.00940976	6777.97
0.85	0.0434372	0.0690395	0.00869431	0.00914399	6786.7
0.86	0.0441255	0.0688284	0.00878304	0.00887338	6810.34
0.87	0.0448116	0.0686103	0.00886903	0.00859917	6803.31
0.88	0.0454954	0.0683777	0.00895223	0.00831975	6796.8
0.89	0.0461767	0.0681316	0.00903259	0.00803546	6789.65
0.9	0.0468554	0.0678723	0.00911005	0.0077466	6784.67
0.91	0.0475314	0.0676013	0.00918459	0.00745364	6779.56
0.92	0.0482046	0.067319	0.00925616	0.00715691	6778.15
0.93	0.0488749	0.0670273	0.00932473	0.00685697	6777.84
0.94	0.0495422	0.0667269	0.00939027	0.00655426	6781.69
0.95	0.0502064	0.0664198	0.00945276	0.00624937	6787.2
0.96	0.0508674	0.066107	0.00951219	0.00594277	6794.65
0.97	0.0515253	0.0657897	0.00956854	0.00563493	6801.11
0.98	0.05218	0.0654682	0.0096218	0.00532616	6810.19
0.99	0.0528315	0.065144	0.00967197	0.00501698	6818.5
1	0.0534796	0.0648173	0.00971905	0.00470769	6829.26
1.01	0.0541245	0.0644898	0.00976304	0.00439887	6832.09
1.02	0.0547661	0.06416	0.00980394	0.00409041	6895.67
1.03	0.0554046	0.0638448	0.00984181	0.00378654	6949.17
1.04	0.05604	0.0635424	0.00987668	0.00348702	6987.69
1.05	0.0566725	0.0632494	0.00990859	0.0031913	7016.41
1.06	0.0573021	0.0629639	0.00993758	0.00289915	7035.38
1.07	0.057929	0.0626839	0.00996369	0.00261035	7051.65
1.08	0.0585531	0.0624095	0.00998694	0.0023251	7063.14
1.09	0.0591745	0.0621399	0.0100074	0.0020435	7081.04
1.1	0.0597932	0.0618774	0.010025	0.00176633	7091.88
1.11	0.0604094	0.0616207	0.01004	0.00149352	7103.02
1.12	0.0610231	0.0613704	0.0100522	0.00122547	7115.6
1.13	0.0616344	0.0611274	0.0100619	0.000962654	7134.8
1.14	0.0622434	0.060894	0.0100689	0.000705852	7146.48
1.15	0.06285	0.0606685	0.0100735	0.000454959	7168.9
1.16	0.0634546	0.0604543	0.0100756	0.000211014	7163.25
1.17	0.064057	0.0602443	0.0100753	-2.73971e-05	7157.91
1.18	0.0646574	0.0600389	0.0100727	-0.000259903	7151.46
1.19	0.0652558	0.0598382	0.0100678	-0.000486224	7145.55
1.2	0.0658522	0.0596427	0.0100608	-0.000705981	7142.44
1.21	0.0664468	0.0594534	0.0100516	-0.000918658	7142.87
1.22	0.0670395	0.0592715	0.0100404	-0.0011237	7144.61
1.23	0.0676305	0.0590975	0.0100271	-0.00132069	7149
1.24	0.0682198	0.0589323	0.0100121	-0.00150914	7155.62
1.25	0.0688075	0.0587767	0.00999517	-0.0016886	7164.7
1.26	0.0693939	0.0586316	0.00997658	-0.0018586	7175.68
1.27	0.0699788	0.0584974	0.00995639	-0.00201873	7185.2
1.28	0.0705626	0.0583739	0.00993471	-0.00216879	7199.55
1.29	0.0711452	0.0582623	0.00991162	-0.00230818	7213.63
1.3	0.0717268	0.0581626	0.00988726	-0.00243665	7227.57
1.31	0.0723076	0.0580748	0.00986172	-0.00255394	7239.45
1.32	0.0728875	0.0579981	0.00983512	-0.00265994	7254
1.33	0.0734669	0.0579333	0.00980758	-0.00275421	7270.43
1.34	0.0740457	0.0578806	0.00977921	-0.0028364	7286.07
1.35	0.0746241	0.0578396	0.00975015	-0.00290635	7300.03
1.36	0.0752022	0.0578098	0.00972051	-0.00296393	7314.26
1.37	0.0757801	0.0577909	0.00969042	-0.00300892	7328.94
1.38	0.0763579	0.0577827	0.00966001	-0.0030411	7343.59
1.39	0.0769358	0.057785	0.00962941	-0.00306028	7356.79
1.4	0.0775137	0.057797	0.00959874	-0.00306639	7370.07
1.41	0.0780919	0.0578183	0.00956815	-0.00305924	7384.99
1.42	0.0786704	0.057849	0.00953776	-0.0030386	7399
1.43	0.0792493	0.0578883	0.00950772	-0.00300436	7412.92
1.44	0.0798287	0.0579358	0.00947816	-0.00295641	7427.7
1.45	0.0804086	0.0579912	0.00944921	-0.00289458	7443.99
1.46	0.0809891	0.0580543	0.00942102	-0.00281867	7457.79
1.47	0.0815703	0.0581239	0.00939374	-0.00272873	7472.38
1.48	0.0821523	0.0581995	0.00936749	-0.00262465	7484.45
1.49	0.0827351	0.0582799	0.00934243	-0.0025065	7499.76
1.5	0.0833188	0.0583652	0.00931869	-0.00237403	7513.77
1.51	0.0839033	0.0584545	0.00929641	-0.00222728	7527.81
1.52	0.0844888	0.0585469	0.00927575	-0.0020662	7542.67
1.53	0.0850752	0.058642	0.00925684	-0.00189073	7558.65
1.54	0.0856626	0.0587392	0.00923984	-0.0017008	7571.68
1.55	0.086251	0.058837	0.00922487	-0.00149659	7589.67
1.56	0.0868403	0.0589359	0.00921209	-0.0012778	7602.7
1.57	0.0874307	0.0590336	0.00920164	-0.0010448	7617.79
1.58	0.088022	0.0591298	0.00919367	-0.000797474	7630.71
1.59	0.0886142	0.0592231	0.00918831	-0.000536035	7645.48
1.6	0.0892073	0.059313	0.0091857	-0.00026043	7660.34
1.61	0.0898013	0.0593985	0.009186	2.92642e-05	7675.01
1.62	0.0903961	0.0594787	0.00918933	0.000332941	7689.66
1.63	0.0909916	0.0595526	0.00919583	0.000650491	7703.39
1.64	0.0915878	0.0596188	0.00920565	0.000981737	7718.12
1.65	0.0921846	0.0596767	0.00921891	0.00132661	7731.85
1.66	0.0927818	0.059725	0.00923576	0.0016849	7745.69
1.67	0.0933795	0.0597625	0.00925633	0.00205645	7760.97
1.68	0.0939774	0.0597886	0.00928074	0.0024412	7777.82
1.69	0.0945754	0.0598027	0.00930913	0.00283905	7793.05
1.7	0.0951734	0.0598032	0.00934163	0.00324971	7805.93
1.71	0.0957713	0.0597884	0.00937836	0.00367283	7820.35
1.72	0.0963689	0.0597575	0.00941944	0.00410828	7833.97
1.73	0.096966	0.0597093	0.009465	0.00455579	7850.87
1.74	0.0975624	0.0596435	0.00951515	0.00501532	7865.17
1.75	0.098158	0.0595582	0.00957001	0.00548645	7879.67
1.76	0.0987525	0.0594524	0.0096297	0.00596893	7895.78
1.77	0.0993458	0.0593253	0.00969433	0.00646259	7907.27
1.78	0.0999375	0.0591745	0.009764	0.00696685	7924.85
1.79	0.100528	0.0590006	0.00983882	0.00748181	7939.62
1.8	0.101116	0.0588016	0.00991889	0.00800696	7956.13
1.81	0.101701	0.0585768	0.0100043	0.00854211	7970.53
1.82	0.102285	0.0583245	0.0100952	0.00908679	7985.75
1.83	0.102865	0.0580438	0.0101916	0.00964072	8002.44
1.84	0.103442	0.0577339	0.0102936	0.0102036	8017.83
1.85	0.104016	0.0573933	0.0104014	0.0107751	8030.96
1.86	0.104586	0.0570204	0.0105149	0.0113546	8044.15
1.87	0.105153	0.056614	0.0106343	0.0119418	8057.96
1.88	0.105714	0.0561731	0.0107597	0.0125364	8075.51
1.89	0.106271	0.0556977	0.0108911	0.0131381	8089.35
1.9	0.106823	0.0551857	0.0110285	0.0137463	8107.84
1.91	0.10737	0.0546372	0.0111722	0.0143609	8123.19
1.92	0.10791	0.0540503	0.011322	0.0149814	8137.59
1.93	0.108444	0.0534237	0.011478	0.0156072	8152.44
1.94	0.108972	0.0527566	0.0116404	0.0162379	8168.36
1.95	0.109492	0.0520482	0.0118091	0.0168731	8183.93
1.96	0.110005	0.0512973	0.0119843	0.0175125	8199.82
1.97	0.11051	0.0505031	0.0121658	0.0181555	8219.29
1.98	0.111007	0.0496657	0.0123538	0.0188019	8236.5
1.99	0.111495	0.0487834	0.0125484	0.0194511	8252.71
2	0.111973	0.0478551	0.0127494	0.0201026	8265.25
2.01	0.112442	0.0468789	0.0129569	0.0207557	8283.81
2.02	0.112901	0.0458556	0.013171	0.0214103	8301.26
2.03	0.113349	0.044784	0.0133917	0.0220659	8314.06
2.04	0.113785	0.0436621	0.0136189	0.0227216	8330.8
2.05	0.11421	0.0424902	0.0138527	0.0233772	8346.8
2.06	0.114623	0.0412674	0.014093	0.0240322	8364.95
2.07	0.115023	0.0399934	0.0143399	0.0246863	8381.7
2.08	0.115409	0.0386673	0.0145933	0.0253388	8396.31
2.09	0.115782	0.0372878	0.0148532	0.0259891	8414.08
2.1	0.116141	0.0358551	0.0151195	0.0266369	8430.67
2.11	0.116484	0.0343684	0.0153923	0.0272817	8448.65
2.12	0.116813	0.0328275	0.0156716	0.027923	8466.68
2.13	0.117125	0.0312319	0.0159572	0.0285604	8483.07
2.14	0.117421	0.0295807	0.0162491	0.0291932	8499.97
2.15	0.1177	0.0278735	0.0165473	0.0298209	8517.18
2.16	0.117961	0.0261102	0.0168517	0.0304431	8532.05
2.17	0.118204	0.0242896	0.0171623	0.0310592	8549.29
2.18	0.118428	0.0224121	0.017479	0.0316687	8569.36
2.19	0.118633	0.0204783	0.0178017	0.0322714	8587.58
2.2	0.118817	0.0184873	0.0181304	0.0328667	8603.22
2.21	0.118982	0.0164382	0.0184649	0.0334538	8618.58
2.22	0.119125	0.0143309	0.0188053	0.0340324	8635.14
2.23	0.119247	0.0121656	0.0191513	0.0346019	8653.19
2.24	0.119346	0.00994257	0.0195029	0.035162	8671.24
2.25	0.119423	0.00766178	0.01986	0.0357122	8690.7
2.26	0.119476	0.00532366	0.0202225	0.0362522	8711.17
2.27	0.119505	0.00292851	0.0205904	0.0367814	8729.54
2.28	0.11951	0.000475904	0.0209634	0.0372994	8748.44
2.29	0.11949	-0.00203388	0.0213414	0.0378057	8766.87
2.3	0.119444	-0.00460077	0.0217244	0.0382997	8785.39
2.31	0.119371	-0.00722449	0.0221122	0.0387811	8807.22
2.32	0.119272	-0.00990389	0.0225047	0.0392497	8821.85
2.33	0.119146	-0.0126405	0.0229018	0.0397044	8849.29
2.34	0.118992	-0.0154306	0.0233032	0.0401458	8869.37
2.35	0.118809	-0.0182758	0.023709	0.0405729	8884.77
2.36	0.118597	-0.0211767	0.0241188	0.0409849	8901.37
2.37	0.118356	-0.0241325	0.0245326	0.0413817	8920.85
2.38	0.118084	-0.027142	0.0249502	0.0417629	8933.68
2.39	0.117782	-0.0302062	0.0253715	0.0421277	8960.66
2.4	0.117449	-0.0333208	0.0257963	0.0424767	8981.53
2.41	0.117084	-0.0364867	0.0262244	0.0428091	9003.05
2.42	0.116687	-0.039703	0.0266556	0.0431245	9022.13
2.43	0.116258	-0.0429695	0.0270899	0.0434225	9034.88
2.44	0.115795	-0.0462871	0.0275269	0.0437023	9059.72
2.45	0.115298	-0.0496517	0.0279665	0.0439643	9080.69
2.46	0.114768	-0.0530635	0.0284086	0.0442079	9102.83
2.47	0.114202	-0.0565211	0.0288529	0.044433	9142.29
2.48	0.113602	-0.0600189	0.0292993	0.0446402	9172.99
2.49	0.112967	-0.0635583	0.0297476	0.0448288	9199.87
2.5	0.112295	-0.0671392	0.0301976	0.0449983	9213.05
2.51	0.111588	-0.070764	0.0306491	0.0451474	9224.47
2.52	0.110843	-0.0744321	0.0311018	0.0452758	9236.47
2.53	0.110062	-0.0781422	0.0315557	0.0453833	9251.01
2.54	0.109243	-0.0818922	0.0320104	0.0454697	9270.65
2.55	0.108386	-0.0856796	0.0324657	0.0455353	9283.72
2.56	0.107491	-0.0895048	0.0329215	0.0455794	9303.85
2.57	0.106557	-0.0933645	0.0333775	0.0456022	9317.73
2.58	0.105585	-0.0972589	0.0338336	0.0456031	9372.41
2.59	0.104573	-0.101176	0.0342894	0.0455845	9393.4
2.6	0.103522	-0.105123	0.0347448	0.0455442	9412.11
2.61	0.102431	-0.109099	0.0351997	0.0454818	9432.14
2.62	0.1013	-0.113103	0.0356536	0.0453972	9454.22
2.63	0.100128	-0.117131	0.0361065	0.0452906	9473.7
2.64	0.0989166	-0.121184	0.0365582	0.0451616	9488.86
2.65	0.097664	-0.12526	0.0370083	0.0450097	9505.1
2.66	0.0963705	-0.129358	0.0374566	0.0448351	9524.12
2.67	0.0950357	-0.133476	0.037903	0.0446378	9544.91
2.68	0.0936596	-0.13761	0.0383472	0.0444179	9562.71
2.69	0.092242	-0.141761	0.0387889	0.0441751	9578.92
2.7	0.0907827	-0.145927	0.039228	0.0439092	9598.28
2.71	0.0892817	-0.150105	0.0396642	0.0436206	9612.4
2.72	0.0877387	-0.154294	0.0400973	0.0433087	9633.82
2.73	0.0861538	-0.158492	0.040527	0.0429742	9650.94
2.74	0.0845268	-0.162697	0.0409532	0.0426167	9672.79
2.75	0.0828578	-0.166906	0.0413756	0.0422366	9694.05
2.76	0.0811466	-0.171118	0.0417939	0.0418338	9707.28
2.77	0.0793933	-0.175332	0.042208	0.0414081	9722.85
2.78	0.0775978	-0.179546	0.0426176	0.0409594	9743.58
2.79	0.0757603	-0.183757	0.0430225	0.0404884	9768.99
2.8	0.0738807	-0.187961	0.0434224	0.0399954	9777.58
2.81	0.071959	-0.192161	0.0438172	0.0394793	9792.8
2.82	0.0699955	-0.196354	0.0442066	0.0389409	9814.11
2.83	0.0679902	-0.200535	0.0445904	0.0383806	9833.26
2.84	0.0659431	-0.204704	0.0449684	0.0377984	9850.09
2.85	0.0638545	-0.208858	0.0453404	0.0371943	9864.21
2.86	0.0617246	-0.212996	0.045706	0.0365684	9879.64
2.87	0.0595534	-0.217117	0.0460653	0.0359209	9897.91
2.88	0.0573412	-0.221217	0.0464178	0.0352522	9907.68
2.89	0.0550883	-0.225296	0.0467634	0.034562	9925.08
2.9	0.0527948	-0.229351	0.0471019	0.0338511	9940.53
2.91	0.050461	-0.23338	0.0474331	0.0331195	9954.45
2.92	0.0480872	-0.237381	0.0477568	0.0323673	9967.6
2.93	0.0456736	-0.241352	0.0480727	0.0315949	9983.23
2.94	0.0432207	-0.245292	0.0483807	0.0308026	9997.1
2.95	0.0407287	-0.249197	0.0486807	0.0299907	10009.5
2.96	0.0381981	-0.253067	0.0489722	0.0291593	10027.2
2.97	0.0356291	-0.256898	0.0492553	0.0283091	10041.2
2.98	0.0330222	-0.260689	0.0495297	0.0274401	10054.4
2.99	0.0303778	-0.264438	0.0497953	0.0265527	10068.7
3	0.0276964	-0.268143	0.0500517	0.0256473	10079.9
3.01	0.0249784	-0.271803	0.050299	0.0247241	10091
3.02	0.0222242	-0.275416	0.0505368	0.0237833	10105.3
3.03	0.0194344	-0.278979	0.0507651	0.0228256	10118.8
3.04	0.0166095	-0.28249	0.0509836	0.0218514	10129.5
3.05	0.01375	-0.285948	0.0511922	0.0208607	10140.7
3.06	0.0108565	-0.289352	0.0513907	0.0198542	10151.9
3.07	0.00792953	-0.292699	0.0515791	0.0188321	10165.4
3.08	0.00496967	-0.295986	0.051757	0.0177951	10176.1
3.09	0.00197754	-0.299213	0.0519244	0.0167434	10187
3.1	-0.00104624	-0.302378	0.0520812	0.0156774	10196.5
3.11	-0.00410103	-0.305479	0.0522272	0.0145976	10202.3
3.12	-0.00718619	-0.308516	0.0523622	0.0135041	10217.7
3.13	-0.010301	-0.311484	0.0524862	0.012398	10227
3.14	-0.0134449	-0.314383	0.052599	0.0112794	10237.8
3.15	-0.016617	-0.317211	0.0527005	0.0101489	10245.3
3.16	-0.0198166	-0.319968	0.0527906	0.00900668	10253
3.17	-0.0230432	-0.322651	0.0528691	0.00785332	10261.2
3.18	-0.0262957	-0.325258	0.052936	0.00668931	10267.7
3.19	-0.0295736	-0.32779	0.0529911	0.00551508	10276.2
3.2	-0.0328761	-0.330243	0.0530344	0.00433122	10285.1
3.21	-0.0362022	-0.332616	0.0530658	0.00313829	10289.3
3.22	-0.0395513	-0.334909	0.0530852	0.00193649	10300.5
3.23	-0.0429225	-0.337119	0.0530925	0.000726791	10308.5
3.24	-0.0463149	-0.339244	0.0530876	-0.000490493	10315
3.25	-0.0497278	-0.341284	0.0530704	-0.00171492	10319.5
3.26	-0.0531602	-0.343238	0.0530409	-0.0029461	10326.3
3.27	-0.0566112	-0.345105	0.0529991	-0.00418335	10332.2
3.28	-0.0600801	-0.346883	0.0529449	-0.00542619	10337.9
3.29	-0.0635658	-0.348571	0.0528781	-0.0066741	10343.6
3.3	-0.0670674	-0.350168	0.0527988	-0.00792654	10347
3.31	-0.0705842	-0.351673	0.052707	-0.00918311	10353.6
3.32	-0.074115	-0.353084	0.0526026	-0.0104431	10356.9
3.33	-0.077659	-0.354402	0.0524855	-0.0117061	10360.8
3.34	-0.0812153	-0.355625	0.0523558	-0.0129716	10364.1
3.35	-0.0847828	-0.356752	0.0522134	-0.014239	10369.2
3.36	-0.0883606	-0.357782	0.0520583	-0.0155078	10371
3.37	-0.0919478	-0.358715	0.0518906	-0.0167775	10372.6
3.38	-0.0955433	-0.35955	0.0517101	-0.0180477	10375.9
3.39	-0.0991461	-0.360285	0.0515169	-0.0193177	10378.9
3.4	-0.102755	-0.360921	0.051311	-0.0205869	10380.4
3.41	-0.10637	-0.361456	0.0510925	-0.021855	10382.2
3.42	-0.109989	-0.361891	0.0508613	-0.0231213	10384.2
3.43	-0.113611	-0.362224	0.0506174	-0.0243854	10385.5
3.44	-0.117236	-0.362455	0.050361	-0.0256467	10386.7
3.45	-0.120861	-0.362583	0.0500919	-0.0269046	10388
3.46	-0.124488	-0.362609	0.0498103	-0.0281588	10388.6
3.47	-0.128113	-0.362531	0.0495162	-0.0294086	10391.2
3.48	-0.131736	-0.362349	0.0492097	-0.0306535	10389.3
3.49	-0.135357	-0.362063	0.0488908	-0.0318933	10387.4
3.5	-0.138974	-0.361675	0.0485595	-0.0331273	10386.6
3.51	-0.142585	-0.361181	0.0482159	-0.034355	10386.8
3.52	-0.146191	-0.360584	0.0478602	-0.0355759	10391.3
3.53	-0.14979	-0.35988	0.0474923	-0.0367891	10389.2
3.54	-0.153381	-0.359072	0.0471123	-0.0379947	10388.9
3.55	-0.156962	-0.358159	0.0467204	-0.039192	10385.1
3.56	-0.160534	-0.357142	0.0463166	-0.0403807	10384.4
3.57	-0.164094	-0.35602	0.045901	-0.0415603	10383.7
3.58	-0.167642	-0.354794	0.0454737	-0.0427301	10381.7
3.59	-0.171177	-0.353463	0.0450348	-0.0438898	10381.6
3.6	-0.174697	-0.352028	0.0445844	-0.0450389	10374.9
3.61	-0.178202	-0.35049	0.0441227	-0.0461773	10364.5
3.62	-0.18169	-0.348851	0.0436496	-0.0473048	10375
3.63	-0.185161	-0.347104	0.0431654	-0.0484197	10371.4
3.64	-0.188614	-0.345256	0.0426702	-0.0495224	10371.6
3.65	-0.192047	-0.343304	0.0421641	-0.0506122	10368.7
3.66	-0.195459	-0.34125	0.0416472	-0.051689	10361.7
3.67	-0.19885	-0.339096	0.0411197	-0.0527526	10366.4
3.68	-0.202219	-0.336838	0.0405816	-0.0538019	10358.9
3.69	-0.205564	-0.334482	0.0400333	-0.0548372	10358.9
3.7	-0.208884	-0.332024	0.0394747	-0.0558577	10352.5
3.71	-0.212179	-0.329468	0.038906	-0.0568635	10352.5
3.72	-0.215447	-0.326813	0.0383275	-0.0578537	10349.2
3.73	-0.218687	-0.32406	0.0377392	-0.0588283	10341.7
3.74	-0.221899	-0.321211	0.0371414	-0.0597871	10332.8
3.75	-0.225082	-0.318267	0.0365341	-0.06073	10339
3.76	-0.228234	-0.315225	0.0359175	-0.0616556	10333.2
3.77	-0.231355	-0.312089	0.0352919	-0.0625643	10326.7
3.78	-0.234444	-0.30886	0.0346573	-0.0634561	10323.7
3.79	-0.237499	-0.305538	0.034014	-0.0643302	10327.2
3.8	-0.24052	-0.302122	0.0333621	-0.0651861	10323.2
3.81	-0.243506	-0.298615	0.0327019	-0.066024	10314.4
3.82	-0.246457	-0.295021	0.0320335	-0.0668438	10315.8
3.83	-0.24937	-0.291336	0.031357	-0.0676447	10315.4
3.84	-0.252246	-0.287562	0.0306727	-0.0684265	10310.9
3.85	-0.255083	-0.283702	0.0299809	-0.0691894	10307.4
3.86	-0.25788	-0.279757	0.0292815	-0.0699329	10306.8
3.87	-0.260638	-0.275726	0.028575	-0.0706568	10304.5
3.88	-0.263354	-0.271612	0.0278613	-0.0713609	10304.5
3.89	-0.266028	-0.267416	0.0271409	-0.072045	10299.8
3.9	-0.268659	-0.263139	0.0264138	-0.072709	10298.3
3.91	-0.271247	-0.258782	0.0256803	-0.0733527	10298
3.92	-0.27379	-0.254346	0.0249405	-0.0739758	10298.7
3.93	-0.276289	-0.249833	0.0241947	-0.0745782	10294.9
3.94	-0.278741	-0.245244	0.0234431	-0.0751599	10291.9
3.95	-0.281147	-0.240582	0.0226859	-0.0757209	10290.7
3.96	-0.283506	-0.235846	0.0219233	-0.0762608	10291.7
3.97	-0.285816	-0.231038	0.0211555	-0.0767795	10288.6
3.98	-0.288078	-0.22616	0.0203828	-0.0772771	10288.6
3.99	-0.29029	-0.221214	0.0196052	-0.0777534	10288.2
4	-0.292452	-0.216199	0.0188231	-0.0782082	10287.8
4.01	-0.294563	-0.211119	0.0180367	-0.0786416	10289.5
4.02	-0.296623	-0.205974	0.0172462	-0.0790534	10288
4.03	-0.29863	-0.200766	0.0164518	-0.0794437	10288
4.04	-0.300585	-0.195496	0.0156536	-0.0798124	10290.9
4.05	-0.302487	-0.190166	0.014852	-0.0801594	10289.9
4.06	-0.304335	-0.184778	0.0140472	-0.0804848	10289.9
4.07	-0.306128	-0.179333	0.0132393	-0.0807886	10293.9
4.08	-0.307866	-0.173832	0.0124286	-0.0810706	10296
4.09	-0.309549	-0.168276	0.0116153	-0.0813309	10297.2
4.1	-0.311176	-0.162669	0.0107996	-0.0815696	10298.8
4.11	-0.312746	-0.157011	0.00998173	-0.0817867	10301.8
4.12	-0.314259	-0.151303	0.0091619	-0.0819823	10305.1
4.13	-0.315714	-0.145548	0.00834034	-0.0821563	10309.7
4.14	-0.317112	-0.139746	0.00751725	-0.0823087	10314
4.15	-0.318451	-0.133899	0.00669286	-0.0824397	10315
4.16	-0.319731	-0.12801	0.00586736	-0.0825495	10318.6
4.17	-0.320952	-0.12208	0.00504098	-0.0826382	10324.3
4.18	-0.322113	-0.11611	0.00421392	-0.0827055	10331.5
4.19	-0.323214	-0.110101	0.00338641	-0.0827517	10337
4.2	-0.324254	-0.104055	0.00255864	-0.0827769	10345.3
4.21	-0.325234	-0.0979735	0.00173083	-0.082781	10350.9
4.22	-0.326153	-0.0918587	0.000903182	-0.0827645	10358.8
